"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)",
"1400000US06071010435","Census Tract 104.35, San Bernardino County, California","33342","5191",
"1400000US06071010436","Census Tract 104.36, San Bernardino County, California","36389","5089",
"1400000US06071010700","Census Tract 107, San Bernardino County, California","33017","6173",
"1400000US06071010803","Census Tract 108.03, San Bernardino County, California","66518","17176",
"1400000US06071010804","Census Tract 108.04, San Bernardino County, California","65188","12651",
"1400000US06071010805","Census Tract 108.05, San Bernardino County, California","56768","7917",
"1400000US06071010806","Census Tract 108.06, San Bernardino County, California","63851","14810",
"1400000US06071010903","Census Tract 109.03, San Bernardino County, California","103450","47266",
"1400000US06071010904","Census Tract 109.04, San Bernardino County, California","68413","37263",
"1400000US06071010905","Census Tract 109.05, San Bernardino County, California","90757","7866",
"1400000US06071010906","Census Tract 109.06, San Bernardino County, California","45691","14908",
"1400000US06071011002","Census Tract 110.02, San Bernardino County, California","70893","18649",
"1400000US06071011003","Census Tract 110.03, San Bernardino County, California","74620","42904",
"1400000US06071011004","Census Tract 110.04, San Bernardino County, California","55875","22998",
"1400000US06071011101","Census Tract 111.01, San Bernardino County, California","66204","8742",
"1400000US06071011102","Census Tract 111.02, San Bernardino County, California","62202","22320",
"1400000US06071011203","Census Tract 112.03, San Bernardino County, California","50816","8413",
"1400000US06071011204","Census Tract 112.04, San Bernardino County, California","91023","21240",
"1400000US06071011205","Census Tract 112.05, San Bernardino County, California","44063","19276",
"1400000US06071011206","Census Tract 112.06, San Bernardino County, California","46000","18919",
"1400000US06071011300","Census Tract 113, San Bernardino County, California","72885","25741",
"1400000US06071011404","Census Tract 114.04, San Bernardino County, California","57719","11088",
"1400000US06071011405","Census Tract 114.05, San Bernardino County, California","53043","23445",
"1400000US06071011406","Census Tract 114.06, San Bernardino County, California","53778","16191",
"1400000US06071011407","Census Tract 114.07, San Bernardino County, California","57639","24338",
"1400000US06071011408","Census Tract 114.08, San Bernardino County, California","36875","13632",
"1400000US06071011500","Census Tract 115, San Bernardino County, California","70521","24255",
"1400000US06071011601","Census Tract 116.01, San Bernardino County, California","76473","18270",
"1400000US06071011602","Census Tract 116.02, San Bernardino County, California","57097","30917",
"1400000US06071011700","Census Tract 117, San Bernardino County, California","39375","16240",
"1400000US06071011801","Census Tract 118.01, San Bernardino County, California","66693","15578",
"1400000US06071011802","Census Tract 118.02, San Bernardino County, California","51050","9356",
"1400000US06071011900","Census Tract 119, San Bernardino County, California","53173","10273",
"1400000US06071012001","Census Tract 120.01, San Bernardino County, California","63962","4550",
"1400000US06071012002","Census Tract 120.02, San Bernardino County, California","50848","10672",
"1400000US06071012101","Census Tract 121.01, San Bernardino County, California","82018","26180",
"1400000US06071012103","Census Tract 121.03, San Bernardino County, California","37109","6112",
"1400000US06071012105","Census Tract 121.05, San Bernardino County, California","77174","25772",
"1400000US06071012106","Census Tract 121.06, San Bernardino County, California","30455","22341",
"1400000US06071012201","Census Tract 122.01, San Bernardino County, California","99708","8808",
"1400000US06071012202","Census Tract 122.02, San Bernardino County, California","-","**",
"1400000US06071012300","Census Tract 123, San Bernardino County, California","-","**",
"1400000US06071012400","Census Tract 124, San Bernardino County, California","51982","11182",
"1400000US06071012500","Census Tract 125, San Bernardino County, California","53532","14035",
"1400000US06071012700","Census Tract 127, San Bernardino County, California","90474","13633",
"1400000US06071025000","Census Tract 250, San Bernardino County, California","55986","4990",
"1400000US06071025100","Census Tract 251, San Bernardino County, California","40417","12489",
"1400000US06071940100","Census Tract 9401, San Bernardino County, California","42083","5698",
"1400000US06071980100","Census Tract 9801, San Bernardino County, California","-","**",
"1400000US06071980200","Census Tract 9802, San Bernardino County, California","-","**",
"1400000US06073000100","Census Tract 1, San Diego County, California","138750","22558",
"1400000US06073000201","Census Tract 2.01, San Diego County, California","81750","20727",
"1400000US06073000202","Census Tract 2.02, San Diego County, California","81806","22866",
"1400000US06073000301","Census Tract 3.01, San Diego County, California","77047","10809",
"1400000US06073000302","Census Tract 3.02, San Diego County, California","66548","19723",
"1400000US06073000400","Census Tract 4, San Diego County, California","76623","8863",
"1400000US06073000500","Census Tract 5, San Diego County, California","84414","7049",
"1400000US06073000600","Census Tract 6, San Diego County, California","83514","18965",
"1400000US06073000700","Census Tract 7, San Diego County, California","86187","17570",
"1400000US06073000800","Census Tract 8, San Diego County, California","75259","13986",
"1400000US06073000901","Census Tract 9.01, San Diego County, California","78897","17647",
"1400000US06073000902","Census Tract 9.02, San Diego County, California","64066","5619",
"1400000US06073001000","Census Tract 10, San Diego County, California","72610","2971",
"1400000US06073001100","Census Tract 11, San Diego County, California","80233","4943",
"1400000US06073001201","Census Tract 12.01, San Diego County, California","64680","12647",
"1400000US06073001202","Census Tract 12.02, San Diego County, California","69203","14542",
"1400000US06073001301","Census Tract 13.01, San Diego County, California","71250","16723",
"1400000US06073001302","Census Tract 13.02, San Diego County, California","65383","9462",
"1400000US06073001400","Census Tract 14, San Diego County, California","78921","2381",
"1400000US06073001500","Census Tract 15, San Diego County, California","90338","14771",
"1400000US06073001600","Census Tract 16, San Diego County, California","50441","7261",
"1400000US06073001700","Census Tract 17, San Diego County, California","71471","20707",
"1400000US06073001801","Census Tract 18.01, San Diego County, California","49409","35922",
"1400000US06073001802","Census Tract 18.02, San Diego County, California","58750","9824",
"1400000US06073001900","Census Tract 19, San Diego County, California","109453","25938",
"1400000US06073002001","Census Tract 20.01, San Diego County, California","161719","29241",
"1400000US06073002002","Census Tract 20.02, San Diego County, California","137765","34107",
"1400000US06073002100","Census Tract 21, San Diego County, California","74042","35942",
"1400000US06073002201","Census Tract 22.01, San Diego County, California","30841","16608",
"1400000US06073002202","Census Tract 22.02, San Diego County, California","43423","13552",
"1400000US06073002301","Census Tract 23.01, San Diego County, California","55019","10157",
"1400000US06073002302","Census Tract 23.02, San Diego County, California","34160","7364",
"1400000US06073002401","Census Tract 24.01, San Diego County, California","54092","6574",
"1400000US06073002402","Census Tract 24.02, San Diego County, California","42774","12055",
"1400000US06073002501","Census Tract 25.01, San Diego County, California","51161","8597",
"1400000US06073002502","Census Tract 25.02, San Diego County, California","63963","10267",
"1400000US06073002601","Census Tract 26.01, San Diego County, California","49688","22010",
"1400000US06073002602","Census Tract 26.02, San Diego County, California","46336","11256",
"1400000US06073002702","Census Tract 27.02, San Diego County, California","63000","15887",
"1400000US06073002703","Census Tract 27.03, San Diego County, California","68493","13399",
"1400000US06073002705","Census Tract 27.05, San Diego County, California","48802","15863",
"1400000US06073002707","Census Tract 27.07, San Diego County, California","39536","11445",
"1400000US06073002708","Census Tract 27.08, San Diego County, California","30764","4476",
"1400000US06073002709","Census Tract 27.09, San Diego County, California","35288","7388",
"1400000US06073002710","Census Tract 27.10, San Diego County, California","65125","13175",
"1400000US06073002711","Census Tract 27.11, San Diego County, California","63889","14686",
"1400000US06073002712","Census Tract 27.12, San Diego County, California","42961","11303",
"1400000US06073002801","Census Tract 28.01, San Diego County, California","41639","31445",
"1400000US06073002803","Census Tract 28.03, San Diego County, California","59003","7545",
"1400000US06073002804","Census Tract 28.04, San Diego County, California","81667","22617",
"1400000US06073002902","Census Tract 29.02, San Diego County, California","55506","5461",
"1400000US06073002903","Census Tract 29.03, San Diego County, California","77811","12055",
"1400000US06073002904","Census Tract 29.04, San Diego County, California","33481","7109",
"1400000US06073002905","Census Tract 29.05, San Diego County, California","55161","14451",
"1400000US06073003001","Census Tract 30.01, San Diego County, California","75859","26665",
"1400000US06073003003","Census Tract 30.03, San Diego County, California","75192","12529",
"1400000US06073003004","Census Tract 30.04, San Diego County, California","53952","16496",
"1400000US06073003101","Census Tract 31.01, San Diego County, California","59348","3274",
"1400000US06073003103","Census Tract 31.03, San Diego County, California","71963","14741",
"1400000US06073003105","Census Tract 31.05, San Diego County, California","75342","15055",
"1400000US06073003107","Census Tract 31.07, San Diego County, California","82633","12302",
"1400000US06073003108","Census Tract 31.08, San Diego County, California","93646","18849",
"1400000US06073003109","Census Tract 31.09, San Diego County, California","106786","24046",
"1400000US06073003111","Census Tract 31.11, San Diego County, California","45948","7732",
"1400000US06073003112","Census Tract 31.12, San Diego County, California","82661","17418",
"1400000US06073003113","Census Tract 31.13, San Diego County, California","88810","21454",
"1400000US06073003114","Census Tract 31.14, San Diego County, California","92838","4782",
"1400000US06073003115","Census Tract 31.15, San Diego County, California","76929","13843",
"1400000US06073003201","Census Tract 32.01, San Diego County, California","73966","14357",
"1400000US06073003202","Census Tract 32.02, San Diego County, California","70040","10788",
"1400000US06073003204","Census Tract 32.04, San Diego County, California","90000","20101",
"1400000US06073003207","Census Tract 32.07, San Diego County, California","106848","24729",
"1400000US06073003208","Census Tract 32.08, San Diego County, California","65868","8492",
"1400000US06073003209","Census Tract 32.09, San Diego County, California","69611","7501",
"1400000US06073003211","Census Tract 32.11, San Diego County, California","79733","10112",
"1400000US06073003212","Census Tract 32.12, San Diego County, California","101364","9863",
"1400000US06073003213","Census Tract 32.13, San Diego County, California","111042","13871",
"1400000US06073003214","Census Tract 32.14, San Diego County, California","65404","8107",
"1400000US06073003301","Census Tract 33.01, San Diego County, California","56065","8731",
"1400000US06073003303","Census Tract 33.03, San Diego County, California","31150","3688",
"1400000US06073003304","Census Tract 33.04, San Diego County, California","39041","4435",
"1400000US06073003305","Census Tract 33.05, San Diego County, California","38897","15972",
"1400000US06073003401","Census Tract 34.01, San Diego County, California","64167","6302",
"1400000US06073003403","Census Tract 34.03, San Diego County, California","52455","16191",
"1400000US06073003404","Census Tract 34.04, San Diego County, California","51473","7022",
"1400000US06073003501","Census Tract 35.01, San Diego County, California","39412","16351",
"1400000US06073003502","Census Tract 35.02, San Diego County, California","37944","6759",
"1400000US06073003601","Census Tract 36.01, San Diego County, California","53485","14302",
"1400000US06073003602","Census Tract 36.02, San Diego County, California","56500","8223",
"1400000US06073003603","Census Tract 36.03, San Diego County, California","50787","9311",
"1400000US06073003800","Census Tract 38, San Diego County, California","-","**",
"1400000US06073003901","Census Tract 39.01, San Diego County, California","45197","7837",
"1400000US06073003902","Census Tract 39.02, San Diego County, California","45229","13130",
"1400000US06073004000","Census Tract 40, San Diego County, California","40160","11421",
"1400000US06073004101","Census Tract 41.01, San Diego County, California","54337","21365",
"1400000US06073004102","Census Tract 41.02, San Diego County, California","64712","30390",
"1400000US06073004200","Census Tract 42, San Diego County, California","127069","11753",
"1400000US06073004300","Census Tract 43, San Diego County, California","70463","12026",
"1400000US06073004400","Census Tract 44, San Diego County, California","72132","14744",
"1400000US06073004501","Census Tract 45.01, San Diego County, California","66996","11866",
"1400000US06073004600","Census Tract 46, San Diego County, California","62372","6985",
"1400000US06073004700","Census Tract 47, San Diego County, California","54187","3586",
"1400000US06073004800","Census Tract 48, San Diego County, California","37462","14729",
"1400000US06073004900","Census Tract 49, San Diego County, California","39967","8741",
"1400000US06073005000","Census Tract 50, San Diego County, California","47039","10133",
"1400000US06073005101","Census Tract 51.01, San Diego County, California","50093","32892",
"1400000US06073005102","Census Tract 51.02, San Diego County, California","72000","21251",
"1400000US06073005103","Census Tract 51.03, San Diego County, California","16889","5588",
"1400000US06073005201","Census Tract 52.01, San Diego County, California","66540","10833",
"1400000US06073005202","Census Tract 52.02, San Diego County, California","50136","20208",
"1400000US06073005301","Census Tract 53.01, San Diego County, California","64397","22687",
"1400000US06073005302","Census Tract 53.02, San Diego County, California","66836","12706",
"1400000US06073005401","Census Tract 54.01, San Diego County, California","124550","97117",
"1400000US06073005402","Census Tract 54.02, San Diego County, California","111226","25402",
"1400000US06073005403","Census Tract 54.03, San Diego County, California","86133","28108",
"1400000US06073005500","Census Tract 55, San Diego County, California","-","**",
"1400000US06073005601","Census Tract 56.01, San Diego County, California","55735","27362",
"1400000US06073005602","Census Tract 56.02, San Diego County, California","79173","15646",
"1400000US06073005700","Census Tract 57, San Diego County, California","49405","25884",
"1400000US06073005801","Census Tract 58.01, San Diego County, California","91215","29932",
"1400000US06073005802","Census Tract 58.02, San Diego County, California","118578","16292",
"1400000US06073005900","Census Tract 59, San Diego County, California","74048","15025",
"1400000US06073006000","Census Tract 60, San Diego County, California","91771","39360",
"1400000US06073006100","Census Tract 61, San Diego County, California","83095","23089",
"1400000US06073006200","Census Tract 62, San Diego County, California","-","**",
"1400000US06073006300","Census Tract 63, San Diego County, California","-","**",
"1400000US06073006500","Census Tract 65, San Diego County, California","60682","10443",
"1400000US06073006600","Census Tract 66, San Diego County, California","51750","3465",
"1400000US06073006801","Census Tract 68.01, San Diego County, California","73396","15443",
"1400000US06073006802","Census Tract 68.02, San Diego County, California","76038","16905",
"1400000US06073006900","Census Tract 69, San Diego County, California","118318","10895",
"1400000US06073007002","Census Tract 70.02, San Diego County, California","152763","35255",
"1400000US06073007100","Census Tract 71, San Diego County, California","124300","44200",
"1400000US06073007200","Census Tract 72, San Diego County, California","144489","17579",
"1400000US06073007302","Census Tract 73.02, San Diego County, California","149191","37814",
"1400000US06073007303","Census Tract 73.03, San Diego County, California","111161","68242",
"1400000US06073007304","Census Tract 73.04, San Diego County, California","82292","26568",
"1400000US06073007401","Census Tract 74.01, San Diego County, California","65703","20755",
"1400000US06073007402","Census Tract 74.02, San Diego County, California","81676","21421",
"1400000US06073007501","Census Tract 75.01, San Diego County, California","69628","10151",
"1400000US06073007502","Census Tract 75.02, San Diego County, California","70076","7572",
"1400000US06073007601","Census Tract 76.01, San Diego County, California","77054","16221",
"1400000US06073007602","Census Tract 76.02, San Diego County, California","98333","19559",
"1400000US06073007701","Census Tract 77.01, San Diego County, California","97095","16352",
"1400000US06073007702","Census Tract 77.02, San Diego County, California","92230","29897",
"1400000US06073007800","Census Tract 78, San Diego County, California","76893","24018",
"1400000US06073007905","Census Tract 79.05, San Diego County, California","83789","29770",
"1400000US06073007907","Census Tract 79.07, San Diego County, California","78607","14195",
"1400000US06073007908","Census Tract 79.08, San Diego County, California","73906","21921",
"1400000US06073007910","Census Tract 79.10, San Diego County, California","73939","9566",
"1400000US06073007911","Census Tract 79.11, San Diego County, California","64701","10790",
"1400000US06073007912","Census Tract 79.12, San Diego County, California","84955","8849",
"1400000US06073008002","Census Tract 80.02, San Diego County, California","153750","30157",
"1400000US06073008003","Census Tract 80.03, San Diego County, California","133802","33808",
"1400000US06073008006","Census Tract 80.06, San Diego County, California","104886","9580",
"1400000US06073008101","Census Tract 81.01, San Diego County, California","86349","21798",
"1400000US06073008102","Census Tract 81.02, San Diego County, California","157500","33916",
"1400000US06073008201","Census Tract 82.01, San Diego County, California","96083","73598",
"1400000US06073008202","Census Tract 82.02, San Diego County, California","81250","35622",
"1400000US06073008301","Census Tract 83.01, San Diego County, California","187125","51567",
"1400000US06073008303","Census Tract 83.03, San Diego County, California","179712","40346",
"1400000US06073008305","Census Tract 83.05, San Diego County, California","48194","13602",
"1400000US06073008306","Census Tract 83.06, San Diego County, California","176544","48002",
"1400000US06073008307","Census Tract 83.07, San Diego County, California","95313","46871",
"1400000US06073008310","Census Tract 83.10, San Diego County, California","136020","15135",
"1400000US06073008311","Census Tract 83.11, San Diego County, California","201392","32082",
"1400000US06073008312","Census Tract 83.12, San Diego County, California","140172","24754",
"1400000US06073008313","Census Tract 83.13, San Diego County, California","184185","30792",
"1400000US06073008324","Census Tract 83.24, San Diego County, California","161694","34226",
"1400000US06073008327","Census Tract 83.27, San Diego County, California","149521","16324",
"1400000US06073008328","Census Tract 83.28, San Diego County, California","199063","52173",
"1400000US06073008330","Census Tract 83.30, San Diego County, California","164417","26824",
"1400000US06073008331","Census Tract 83.31, San Diego County, California","180655","33151",
"1400000US06073008336","Census Tract 83.36, San Diego County, California","161875","7839",
"1400000US06073008337","Census Tract 83.37, San Diego County, California","154298","10562",
"1400000US06073008339","Census Tract 83.39, San Diego County, California","63026","26291",
"1400000US06073008343","Census Tract 83.43, San Diego County, California","67065","9755",
"1400000US06073008344","Census Tract 83.44, San Diego County, California","127594","20514",
"1400000US06073008345","Census Tract 83.45, San Diego County, California","79736","11894",
"1400000US06073008346","Census Tract 83.46, San Diego County, California","155893","15177",
"1400000US06073008347","Census Tract 83.47, San Diego County, California","120250","18632",
"1400000US06073008348","Census Tract 83.48, San Diego County, California","103911","11154",
"1400000US06073008349","Census Tract 83.49, San Diego County, California","117782","19116",
"1400000US06073008350","Census Tract 83.50, San Diego County, California","107500","13334",
"1400000US06073008351","Census Tract 83.51, San Diego County, California","113219","12685",
"1400000US06073008352","Census Tract 83.52, San Diego County, California","94435","14784",
"1400000US06073008353","Census Tract 83.53, San Diego County, California","99782","18883",
"1400000US06073008355","Census Tract 83.55, San Diego County, California","121094","14607",
"1400000US06073008356","Census Tract 83.56, San Diego County, California","93988","23401",
"1400000US06073008357","Census Tract 83.57, San Diego County, California","96438","10112",
"1400000US06073008358","Census Tract 83.58, San Diego County, California","100564","11970",
"1400000US06073008359","Census Tract 83.59, San Diego County, California","64135","7148",
"1400000US06073008360","Census Tract 83.60, San Diego County, California","83596","10193",
"1400000US06073008361","Census Tract 83.61, San Diego County, California","66680","11004",
"1400000US06073008362","Census Tract 83.62, San Diego County, California","102714","16105",
"1400000US06073008363","Census Tract 83.63, San Diego County, California","58986","8666",
"1400000US06073008364","Census Tract 83.64, San Diego County, California","77083","6969",
"1400000US06073008365","Census Tract 83.65, San Diego County, California","168984","23254",
"1400000US06073008366","Census Tract 83.66, San Diego County, California","173693","17356",
"1400000US06073008367","Census Tract 83.67, San Diego County, California","104875","50516",
"1400000US06073008368","Census Tract 83.68, San Diego County, California","191602","24976",
"1400000US06073008369","Census Tract 83.69, San Diego County, California","118173","59611",
"1400000US06073008370","Census Tract 83.70, San Diego County, California","111392","8605",
"1400000US06073008371","Census Tract 83.71, San Diego County, California","126059","8938",
"1400000US06073008372","Census Tract 83.72, San Diego County, California","220718","5873",
"1400000US06073008373","Census Tract 83.73, San Diego County, California","146845","13896",
"1400000US06073008374","Census Tract 83.74, San Diego County, California","250,000+","***",
"1400000US06073008375","Census Tract 83.75, San Diego County, California","104242","43328",
"1400000US06073008376","Census Tract 83.76, San Diego County, California","96845","38562",
"1400000US06073008377","Census Tract 83.77, San Diego County, California","63811","34838",
"1400000US06073008378","Census Tract 83.78, San Diego County, California","68971","12243",
"1400000US06073008379","Census Tract 83.79, San Diego County, California","52258","33832",
"1400000US06073008380","Census Tract 83.80, San Diego County, California","89267","20467",
"1400000US06073008381","Census Tract 83.81, San Diego County, California","148824","30706",
"1400000US06073008501","Census Tract 85.01, San Diego County, California","103316","7522",
"1400000US06073008502","Census Tract 85.02, San Diego County, California","114500","41259",
"1400000US06073008503","Census Tract 85.03, San Diego County, California","93227","15787",
"1400000US06073008504","Census Tract 85.04, San Diego County, California","115703","22245",
"1400000US06073008505","Census Tract 85.05, San Diego County, California","94545","21688",
"1400000US06073008506","Census Tract 85.06, San Diego County, California","89265","14600",
"1400000US06073008507","Census Tract 85.07, San Diego County, California","86688","5799",
"1400000US06073008509","Census Tract 85.09, San Diego County, California","87989","23985",
"1400000US06073008510","Census Tract 85.10, San Diego County, California","44763","18268",
"1400000US06073008511","Census Tract 85.11, San Diego County, California","106755","22986",
"1400000US06073008512","Census Tract 85.12, San Diego County, California","105278","20001",
"1400000US06073008513","Census Tract 85.13, San Diego County, California","102122","13985",
"1400000US06073008600","Census Tract 86, San Diego County, California","52590","8028",
"1400000US06073008701","Census Tract 87.01, San Diego County, California","68629","19090",
"1400000US06073008702","Census Tract 87.02, San Diego County, California","88952","12547",
"1400000US06073008800","Census Tract 88, San Diego County, California","64025","12245",
"1400000US06073008901","Census Tract 89.01, San Diego County, California","81185","8492",
"1400000US06073008902","Census Tract 89.02, San Diego County, California","86231","11672",
"1400000US06073009000","Census Tract 90, San Diego County, California","87266","14174",
"1400000US06073009101","Census Tract 91.01, San Diego County, California","105508","16484",
"1400000US06073009102","Census Tract 91.02, San Diego County, California","54288","10299",
"1400000US06073009103","Census Tract 91.03, San Diego County, California","112596","28756",
"1400000US06073009104","Census Tract 91.04, San Diego County, California","105645","8504",
"1400000US06073009107","Census Tract 91.07, San Diego County, California","66346","11367",
"1400000US06073009108","Census Tract 91.08, San Diego County, California","77024","20716",
"1400000US06073009109","Census Tract 91.09, San Diego County, California","74667","54229",
"1400000US06073009201","Census Tract 92.01, San Diego County, California","61504","4848",
"1400000US06073009203","Census Tract 92.03, San Diego County, California","78638","30704",
"1400000US06073009204","Census Tract 92.04, San Diego County, California","137756","56589",
"1400000US06073009301","Census Tract 93.01, San Diego County, California","78849","18542",
"1400000US06073009305","Census Tract 93.05, San Diego County, California","107921","12760",
"1400000US06073009306","Census Tract 93.06, San Diego County, California","94330","16003",
"1400000US06073009307","Census Tract 93.07, San Diego County, California","74563","30232",
"1400000US06073009308","Census Tract 93.08, San Diego County, California","86731","31266",
"1400000US06073009400","Census Tract 94, San Diego County, California","48148","7132",
"1400000US06073009502","Census Tract 95.02, San Diego County, California","105313","14582",
"1400000US06073009504","Census Tract 95.04, San Diego County, California","198438","42782",
"1400000US06073009505","Census Tract 95.05, San Diego County, California","118603","18084",
"1400000US06073009506","Census Tract 95.06, San Diego County, California","129265","13213",
"1400000US06073009507","Census Tract 95.07, San Diego County, California","91694","18432",
"1400000US06073009509","Census Tract 95.09, San Diego County, California","98045","22700",
"1400000US06073009510","Census Tract 95.10, San Diego County, California","60880","23314",
"1400000US06073009511","Census Tract 95.11, San Diego County, California","71974","9032",
"1400000US06073009602","Census Tract 96.02, San Diego County, California","99167","23500",
"1400000US06073009603","Census Tract 96.03, San Diego County, California","64618","7128",
"1400000US06073009604","Census Tract 96.04, San Diego County, California","88182","17021",
"1400000US06073009703","Census Tract 97.03, San Diego County, California","94643","15781",
"1400000US06073009704","Census Tract 97.04, San Diego County, California","112153","17808",
"1400000US06073009705","Census Tract 97.05, San Diego County, California","124444","23009",
"1400000US06073009706","Census Tract 97.06, San Diego County, California","134886","36753",
"1400000US06073009801","Census Tract 98.01, San Diego County, California","99395","21453",
"1400000US06073009802","Census Tract 98.02, San Diego County, California","80943","11232",
"1400000US06073009804","Census Tract 98.04, San Diego County, California","111635","20941",
"1400000US06073009805","Census Tract 98.05, San Diego County, California","102917","18542",
"1400000US06073009901","Census Tract 99.01, San Diego County, California","-","**",
"1400000US06073009902","Census Tract 99.02, San Diego County, California","-","**",
"1400000US06073010001","Census Tract 100.01, San Diego County, California","76096","6435",
"1400000US06073010003","Census Tract 100.03, San Diego County, California","82757","9901",
"1400000US06073010004","Census Tract 100.04, San Diego County, California","72321","29022",
"1400000US06073010005","Census Tract 100.05, San Diego County, California","26685","10419",
"1400000US06073010009","Census Tract 100.09, San Diego County, California","50809","8800",
"1400000US06073010010","Census Tract 100.10, San Diego County, California","45084","4859",
"1400000US06073010011","Census Tract 100.11, San Diego County, California","81466","11402",
"1400000US06073010012","Census Tract 100.12, San Diego County, California","57167","12399",
"1400000US06073010013","Census Tract 100.13, San Diego County, California","56894","12091",
"1400000US06073010015","Census Tract 100.15, San Diego County, California","111838","14431",
"1400000US06073010016","Census Tract 100.16, San Diego County, California","-","**",
"1400000US06073010017","Census Tract 100.17, San Diego County, California","113125","17741",
"1400000US06073010018","Census Tract 100.18, San Diego County, California","86122","19145",
"1400000US06073010019","Census Tract 100.19, San Diego County, California","103094","24450",
"1400000US06073010103","Census Tract 101.03, San Diego County, California","44559","5591",
"1400000US06073010104","Census Tract 101.04, San Diego County, California","74323","14933",
"1400000US06073010106","Census Tract 101.06, San Diego County, California","51765","8468",
"1400000US06073010107","Census Tract 101.07, San Diego County, California","69401","11022",
"1400000US06073010109","Census Tract 101.09, San Diego County, California","85171","10975",
"1400000US06073010110","Census Tract 101.10, San Diego County, California","56537","23876",
"1400000US06073010111","Census Tract 101.11, San Diego County, California","49217","4545",
"1400000US06073010112","Census Tract 101.12, San Diego County, California","48644","6936",
"1400000US06073010201","Census Tract 102.01, San Diego County, California","75322","17936",
"1400000US06073010202","Census Tract 102.02, San Diego County, California","80969","19258",
"1400000US06073010300","Census Tract 103, San Diego County, California","64063","11593",
"1400000US06073010401","Census Tract 104.01, San Diego County, California","52926","5534",
"1400000US06073010402","Census Tract 104.02, San Diego County, California","45901","5541",
"1400000US06073010501","Census Tract 105.01, San Diego County, California","86625","9444",
"1400000US06073010502","Census Tract 105.02, San Diego County, California","56587","3791",
"1400000US06073010601","Census Tract 106.01, San Diego County, California","152125","23647",
"1400000US06073010800","Census Tract 108, San Diego County, California","106250","14567",
"1400000US06073010900","Census Tract 109, San Diego County, California","130656","8928",
"1400000US06073011000","Census Tract 110, San Diego County, California","101957","12361",
"1400000US06073011100","Census Tract 111, San Diego County, California","101048","20199",
"1400000US06073011300","Census Tract 113, San Diego County, California","136250","18708",
"1400000US06073011601","Census Tract 116.01, San Diego County, California","41708","7441",
"1400000US06073011602","Census Tract 116.02, San Diego County, California","48706","15043",
"1400000US06073011700","Census Tract 117, San Diego County, California","33317","12546",
"1400000US06073011801","Census Tract 118.01, San Diego County, California","37039","10676",
"1400000US06073011802","Census Tract 118.02, San Diego County, California","50428","8720",
"1400000US06073011902","Census Tract 119.02, San Diego County, California","58832","8981",
"1400000US06073012002","Census Tract 120.02, San Diego County, California","26795","13389",
"1400000US06073012003","Census Tract 120.03, San Diego County, California","68864","16886",
"1400000US06073012101","Census Tract 121.01, San Diego County, California","68333","20913",
"1400000US06073012102","Census Tract 121.02, San Diego County, California","52188","9135",
"1400000US06073012200","Census Tract 122, San Diego County, California","49559","8865",
"1400000US06073012302","Census Tract 123.02, San Diego County, California","30286","5031",
"1400000US06073012303","Census Tract 123.03, San Diego County, California","68895","7266",
"1400000US06073012304","Census Tract 123.04, San Diego County, California","78333","21718",
"1400000US06073012401","Census Tract 124.01, San Diego County, California","55227","21247",
"1400000US06073012402","Census Tract 124.02, San Diego County, California","51890","10556",
"1400000US06073012501","Census Tract 125.01, San Diego County, California","35380","6585",
"1400000US06073012502","Census Tract 125.02, San Diego County, California","45860","9469",
"1400000US06073012600","Census Tract 126, San Diego County, California","56164","16319",
"1400000US06073012700","Census Tract 127, San Diego County, California","52120","9497",
"1400000US06073012800","Census Tract 128, San Diego County, California","67005","13923",
"1400000US06073012900","Census Tract 129, San Diego County, California","87143","10518",
"1400000US06073013000","Census Tract 130, San Diego County, California","67900","15060",
"1400000US06073013102","Census Tract 131.02, San Diego County, California","55848","8714",
"1400000US06073013103","Census Tract 131.03, San Diego County, California","59792","12147",
"1400000US06073013104","Census Tract 131.04, San Diego County, California","52583","7600",
"1400000US06073013203","Census Tract 132.03, San Diego County, California","41509","7853",
"1400000US06073013204","Census Tract 132.04, San Diego County, California","48929","10854",
"1400000US06073013205","Census Tract 132.05, San Diego County, California","46250","18766",
"1400000US06073013206","Census Tract 132.06, San Diego County, California","50306","7466",
"1400000US06073013301","Census Tract 133.01, San Diego County, California","89349","13245",
"1400000US06073013302","Census Tract 133.02, San Diego County, California","69545","32896",
"1400000US06073013303","Census Tract 133.03, San Diego County, California","59583","12131",
"1400000US06073013306","Census Tract 133.06, San Diego County, California","85625","25768",
"1400000US06073013307","Census Tract 133.07, San Diego County, California","80352","24939",
"1400000US06073013308","Census Tract 133.08, San Diego County, California","67218","11302",
"1400000US06073013309","Census Tract 133.09, San Diego County, California","107885","5880",
"1400000US06073013312","Census Tract 133.12, San Diego County, California","74464","16154",
"1400000US06073013315","Census Tract 133.15, San Diego County, California","112625","39141",
"1400000US06073013316","Census Tract 133.16, San Diego County, California","116000","32353",
"1400000US06073013317","Census Tract 133.17, San Diego County, California","126643","7548",
"1400000US06073013318","Census Tract 133.18, San Diego County, California","133308","9571",
"1400000US06073013319","Census Tract 133.19, San Diego County, California","128435","6632",
